job_id,company,title,posted_at,deadline,status,job_category,is_intern,education,career_min_months,career_max_months,certificates,major,foreign_lang_test,foreign_lang_score,computer_skill
741,(재)우체국물류지원단,우체국물류지원단 서울지사 인천국제물류사업소 기간제(국제직) 채용 공고,2026.06.11,2026.06.17,마감,기타,False,학력무관,36,60,,전공무관,,,필요
742,노사발전재단,[노사발전재단] 2026년 대한민국 일·생활 균형 우수기업 선정 사업 채용,2026.06.11,2026.06.18,마감,기술설비,False,전문학사,36,60,,건축공학과,,,필요
743,한국전력공사,2026년 1차 장애인 체험형 청년인턴 채용 공고[충북본부],2026.06.11,2026.06.25,마감,기타,True,학력무관,0,0,,전공무관,,,무관
744,경북대학교치과병원,2026년 제13차 청년인턴(진료지원-치과위생사/치과교정과) 채용 공고,2026.06.11,2026.06.18,마감,의료보건,True,전문학사,0,0,,전공무관,,,무관
745,한국원자력의학원,별정직 직원모집 재공고(건강증진센터)_채용완료시 공고종료,2026.06.10,2026.12.31,진행중,기타,False,전문학사,0,0,,전공무관,,,무관
746,국립공원공단,[설악산] 설악산국립공원 기간제(대체인력) 직원[탐방안전] 채용 공고,2026.06.10,2026.06.24,마감,기술설비,False,학사,0,0,기계정비산업기사,전기공학과,,,무관
747,경북대학교병원,2026년 6월 제1차 임시직원 모집 공고(시설기술(설비)_ 간호_ 업무보조_ 원무(기계설비)_ 의공),2026.06.10,2026.06.15,마감,의료보건,False,석사,36,60,임상병리사,전공무관,TOEFL,800,무관
748,코레일네트웍스(주),(수정) 코레일네트웍스(주) 2026년 상반기 수시채용,2026.06.10,2026.06.24,마감,기타,False,학력무관,0,0,,전공무관,,,무관
749,한국보훈복지의료공단,[수원보훈요양원] 계약직 간호사 채용 공고,2026.06.10,2026.06.24,마감,의료보건,False,전문학사,12,36,물리치료사,전공무관,,,무관
750,근로복지공단,[동해병원] 기간제 의사(응급실전담의) 채용 공고,2026.06.10,2026.06.17,마감,의료보건,False,학사,12,36,방사선사,전공무관,TOEIC Speaking,800,무관
751,근로복지공단,[동해병원] 기간제 의사(진단검사의학과 또는 병리과) 채용 공고,2026.06.10,2026.06.17,마감,의료보건,False,석사,0,0,간호사,물리치료학과,,,무관
752,한국보훈복지의료공단,[수원보훈요양원] 정규직 간호조무사 채용 공고,2026.06.10,2026.06.24,마감,의료보건,False,학사,0,0,간호사,전공무관,,,무관
753,한국식품안전관리인증원,2026년 제7차 체험형인턴 및 계약직직원 채용,2026.06.10,2026.06.18,마감,기타,True,고졸,0,0,,전공무관,,,무관
754,국립중앙의료원,계약직 연구원-휴직대체(충남응급의료지원센터) 채용 재공고,2026.06.10,2026.06.22,마감,연구전문,False,석사,36,72,,관련 전공(공고별 상이),,,무관
755,근로복지공단,[창원병원] 공무직(시설미화원) 채용 공고,2026.06.10,2026.06.17,마감,기술설비,False,고졸,12,36,,토목공학과,,,무관
756,근로복지공단,[창원병원] 청년(체험형)인턴 채용 공고,2026.06.10,2026.06.17,마감,기타,True,고졸,0,0,,전공무관,,,무관
757,근로복지공단,[창원병원] 기간제(작업치료사) 채용 공고,2026.06.10,2026.06.17,마감,의료보건,False,전문학사,12,36,요양보호사,보건행정학과,,,무관
758,근로복지공단,[창원병원] 기간제(사무원) 채용 공고,2026.06.10,2026.06.17,마감,사무행정,False,학사,0,0,컴퓨터활용능력 1급,경영학과,TOEIC,750,필요
759,산업연구원,(수정) 2026년 제4차 정규직 채용 공고,2026.06.10,2026.06.23,마감,기타,False,전문학사,36,60,,전공무관,,,무관
760,대한적십자사,충북혈액원 비정규직(초단시간/간호사/충주센터) 채용 모집 공고,2026.06.10,2026.06.28,마감,의료보건,False,석사,36,60,간호사,물리치료학과,,,필요
761,한국개발연구원,2026년 2분기 4차 KDI 위촉직원(대체인력) 채용 공고(행정직),2026.06.10,2026.06.24,마감,사무행정,False,학력무관,0,0,,전공무관,,,필요
762,한국개발연구원,2026년 2분기 4차 KDI 위촉직원(대체인력) 채용 공고(연구직),2026.06.10,2026.06.24,마감,연구전문,False,석사,0,0,,관련 전공(공고별 상이),TOEIC Speaking,600,무관
763,국립공원공단,[태안] 2026년 태안해안 기간제(한시인력) 국립공원지킴이 모집 공고,2026.06.10,2026.06.22,마감,공무기능,False,학력무관,12,24,,전공무관,,,무관
764,KDI국제정책대학원,[KDI국제정책대학원] 주말사서 채용 공고,2026.06.10,2026.06.25,마감,기타,False,학사,0,0,,전공무관,,,무관
765,한국도로공사,(수정) 한국도로공사 연수원 하계 기간제근로자(조무원_ 청소원) 채용공고,2026.06.10,2026.06.17,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
766,대외경제정책연구원,대외경제정책연구원(KIEP) 정규직 연구원급(동남아대양주분야),2026.06.10,2026.06.24,마감,연구전문,False,학사,12,36,,관련 전공(공고별 상이),OPIc,700,무관
767,한전KDN,한전KDN(주) 진주지사 배전분야 비정규직 모집공고,2026.06.10,2026.06.25,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
768,한전KDN,한전KDN(주) 경남사업처 통신분야 비정규직 모집공고,2026.06.10,2026.06.25,마감,기타,False,학력무관,12,36,,전공무관,,,무관
769,육아정책연구소,(수정) [제2026-10호] 육아정책연구소 위촉직 연구원_ 계약직 연구원(대체계약직) 채용,2026.06.10,2026.07.03,마감,연구전문,False,석사,12,36,,관련 전공(공고별 상이),,,무관
770,육아정책연구소,[제2026-9호] 육아정책연구소 행정직(무기계약직 행정원) 채용,2026.06.10,2026.06.24,마감,연구전문,False,석사,0,0,,전공무관,,,무관
771,국립공원공단,[태안] 2026년 태안해안 기간제(수익시설) 직원 채용,2026.06.10,2026.06.24,마감,기술설비,False,학사,12,36,,건축공학과,,,무관
772,국립공원공단,[태안] 2026년 태안해안 기간제[환경관리(해양)] 직원 채용,2026.06.10,2026.06.24,마감,기술설비,False,전문학사,36,60,"산업안전기사,기계정비산업기사",전공무관,,,필요
773,학교법인한국폴리텍,한국폴리텍대학 제주캠퍼스 행정지원직(휴직자 대체) 채용 공고,2026.06.10,2026.06.08,마감,사무행정,False,전문학사,12,36,"MOS,컴퓨터활용능력 1급",행정학과,,,무관
774,서울올림픽기념국민체육진흥공단,서울올림픽기념국민체육진흥공단 전임직(기간제) 및 지원직 채용공고,2026.06.10,2026.06.25,마감,기타,False,학력무관,0,0,,전공무관,,,무관
775,서울올림픽기념국민체육진흥공단,서울올림픽기념국민체육진흥공단 전임직(무기계약직) 채용공고,2026.06.10,2026.06.25,마감,기술설비,False,전문학사,12,36,정보통신기사,토목공학과,,,무관
776,국립암센터,국립암센터국제암대학원대학교 전임교원 초빙 공고,2026.06.10,2026.07.10,진행중,교육교원,False,학사,0,0,교원자격증,전공무관,,,무관
777,한전MCS(주),한전MCS 2026년 전력서비스 시니어계약직 신규채용 공고,2026.06.10,2026.06.17,마감,기타,False,고졸,12,36,,전공무관,,,무관
778,한전KDN,한전KDN(주) 부산본부 배전자동화 단순정비 일용근로자 모집공고,2026.06.10,2026.06.24,마감,기술설비,False,전문학사,36,60,산업안전기사,건축공학과,,,필요
779,주택관리공단(주),채용형 인턴 채용공고(주택관리공단 경기남부지사),2026.06.10,2026.06.17,마감,사무행정,True,학사,0,0,,전공무관,,,무관
780,주택관리공단(주),체험형 인턴 채용공고(주택관리공단 강원지사),2026.06.10,2026.06.17,마감,사무행정,True,학사,0,0,,전공무관,,,무관
781,한전KDN,한전KDN(주) 천안지사 배전분야 작업원 추가 모집공고,2026.06.10,2026.06.26,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
782,한국원자력환경공단,한국원자력환경공단 2026년도 제2차 수시채용(일반직 경력(4급)_ 공무직),2026.06.09,2026.06.26,마감,공무기능,False,고졸,0,0,"지게차운전기능사,운전면허 1종",전공무관,,,무관
783,한전KDN,한전KDN(주) 경기북부사업처 DAS분야 작업원 및 업무보조원(장애인) 모집,2026.06.09,2026.06.24,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
784,한전KDN,한전KDN(주) 제주사업처 AMI분야 비정규직 모집공고,2026.06.09,2026.06.23,마감,기타,False,학력무관,12,36,,전공무관,,,무관
785,한전KDN,한전KDN(주) 경기북부사업처 AMI분야 업무보조원(장애인) 모집,2026.06.09,2026.06.24,마감,기타,False,학력무관,0,0,,전공무관,,,무관
786,국립인천해양박물관,2026년 상반기 수시 국립인천해양박물관 직원 채용 공고,2026.06.09,2026.06.23,마감,기타,False,학력무관,0,0,,전공무관,,,필요
787,분당서울대학교병원,분당서울대학교병원 신입(보건직) 직원 채용공고,2026.06.09,2026.06.22,마감,의료보건,False,석사,12,36,,간호학과,,,무관
788,학교법인한국폴리텍,한국폴리텍대학 대전캠퍼스 업무직(대학운영직_미화원) 채용 공고(재공고),2026.06.09,2026.06.16,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
789,근로복지공단,[태백병원] 공무직(전기기계통신기사-기계분야) 채용 공고,2026.06.09,2026.06.16,마감,기술설비,False,고졸,12,36,정보통신기사,전공무관,OPIc,650,무관
790,근로복지공단,[근로복지공단] 의료직(보건의료정보관리사) 채용 공고,2026.06.09,2026.06.19,마감,의료보건,False,전문학사,0,0,간호사,임상병리학과,,,필요
791,한전KDN,한전KDN(주) 전북사업처 AMI분야 일용근로자 모집공고,2026.06.09,2026.06.23,마감,기타,False,전문학사,12,36,,전공무관,,,무관
792,국민건강보험공단,2026년도 하반기 국민건강보험공단 기간제근로자 채용 공고,2026.06.09,2026.06.23,마감,기타,False,학력무관,0,0,,전공무관,,,무관
793,서울올림픽기념국민체육진흥공단,(수정) 한국스포츠과학원 초빙연구원 채용공고(양궁 개인별 수행 경기력 예측 모델),2026.06.09,2026.06.23,마감,연구전문,False,학사,0,0,,관련 전공(공고별 상이),,,필요
794,학교법인한국폴리텍,(수정) 한국폴리텍대학 강릉캠퍼스 업무직원(대학운영직_경비원) 채용 재공고,2026.06.09,2026.06.16,마감,공무기능,False,학력무관,24,48,조리사,전공무관,,,무관
795,서울올림픽기념국민체육진흥공단,한국스포츠과학원 초빙연구원 채용공고(차세대 펜싱선수),2026.06.09,2026.06.24,마감,연구전문,False,석사,12,36,,전공무관,,,무관
796,한전KDN,한전KDN(주) 서울본부 강남지사 OA설비 유지보수 일용근로자 모집공고,2026.06.09,2026.06.23,마감,기술설비,False,전문학사,36,60,,전공무관,,,무관
797,서울올림픽기념국민체육진흥공단,한국스포츠과학원 초빙연구원 채용공고(국내외 체육지도자 자격 연계에 관한 기초 연구),2026.06.09,2026.06.24,마감,연구전문,False,석사,12,36,,관련 전공(공고별 상이),OPIc,750,무관
798,전남대학교병원,2026년도 전남대학교병원 임상교수요원 추가 채용 공고,2026.06.09,2026.06.22,마감,교육교원,False,박사,0,0,,해당 교과 전공,,,무관
799,서울올림픽기념국민체육진흥공단,한국스포츠과학원 초빙연구원 채용공고(VR 심상훈련 프로그램의 신경생리학적 효과 검증),2026.06.09,2026.06.23,마감,연구전문,False,석사,36,72,,전공무관,,,필요
800,국립암센터,국립암센터 부속병원 당직전담의사 초빙공고,2026.06.09,2026.06.24,마감,의료보건,False,학사,0,0,응급구조사,보건행정학과,,,필요
801,한국원자력의학원,제2026-3회 한국원자력의학원 정기직원채용,2026.06.09,2026.06.24,마감,기타,False,학사,12,36,,전공무관,,,무관
802,서울올림픽기념국민체육진흥공단,서울올림픽기념국민체육진흥공단 체육지도자(국고보조사업지원-연수조교) 채용공고,2026.06.09,2026.06.23,마감,기타,False,전문학사,12,36,,전공무관,,,무관
803,한국보훈복지의료공단,[남양주보훈요양원] 2026년 제1차 복지기능직(간호조무사) 채용 공고,2026.06.09,2026.06.24,마감,의료보건,False,학사,12,36,,약학과,,,무관
804,한국장애인고용공단,[한국장애인고용공단 전남지사] 2026년 체험형 청년인턴(대체근로자) 채용,2026.06.09,2026.06.18,마감,기타,True,학력무관,0,12,,전공무관,,,무관
805,기초과학연구원,2026-2회 기하학 수리물리 연구단 선임연구원 채용 공고,2026.06.09,2026.08.31,진행중,연구전문,False,석사,0,0,,관련 전공(공고별 상이),TOEFL,700,무관
806,한국한의학연구원,2026년 4차 육아휴직 대체인력(계약직) 공개채용 공고,2026.06.09,2026.06.19,마감,기타,False,학사,0,0,,전공무관,,,필요
807,국립암센터,국립암센터 부속병원 입원전담전문의(내과) 초빙 공고,2026.06.09,2026.06.24,마감,의료보건,False,전문학사,36,60,방사선사,전공무관,TOEIC Speaking,650,무관
808,충남대학교병원,[대전] 충남대학교병원 2026년 6월 보조금직원 채용공고(2차)【채용분야 : 공고참고】,2026.06.09,2026.06.23,마감,기타,False,학사,12,36,,전공무관,TOEIC Speaking,650,무관
809,충남대학교병원,[대전] 충남대학교병원 2026년 6월 계약직 직원 채용공고(2차)【채용분야 : 공고참고】,2026.06.09,2026.06.23,마감,기타,False,학력무관,12,36,,전공무관,,,무관
810,한국투자공사,한국투자공사 2026년 제2차 계약직원 채용,2026.06.09,2026.06.23,마감,기타,False,학사,0,0,,전공무관,,,무관
811,한국산업은행,한국산업은행 2026년 일반직B 신입행원(보훈) 채용공고,2026.06.09,2026.06.24,마감,사무행정,False,학력무관,36,60,,전공무관,,,무관
812,한국산업은행,한국산업은행 2026년 일반직B 신입행원(특성화고) 채용공고,2026.06.09,2026.06.24,마감,사무행정,False,학사,12,36,,전공무관,TOEIC,600,무관
813,한국보건사회연구원,한국보건사회연구원 계약직 채용 공고(6월 2주차),2026.06.09,2026.06.24,마감,의료보건,False,학사,0,0,,전공무관,,,무관
814,한국보훈복지의료공단,[부산보훈병원] 정규직(영양사_ 산업안전관리자_ 시설(건축)_ 시설담당_ 간호조무사) 채용공고,2026.06.09,2026.06.23,마감,의료보건,False,학사,0,0,물리치료사,임상병리학과,,,무관
815,한전KPS(주),(공고취소)한전KPS(주) 영흥사업처 경상정비공사 단기노무원 모집(기계3팀),2026.06.09,2026.06.15,마감,기술설비,False,전문학사,36,60,,기계공학과,,,필요
816,한국도로공사,한국도로공사 함평지사 기간제근로자(조경) 채용공고,2026.06.09,2026.06.16,마감,기타,False,학력무관,12,36,,전공무관,,,무관
817,한전KPS(주),(공고취소)한전KPS(주) 영흥사업처 경상정비공사 단기노무원 모집(기술부),2026.06.09,2026.06.11,마감,기술설비,False,학력무관,0,0,토목기사,전공무관,,,무관
818,한국농어촌공사,한국농어촌공사 강릉지사 공무직(청소원) 공개경쟁 채용 재공고,2026.06.09,2026.06.19,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
819,한국보훈복지의료공단,[대전보훈병원] 정규직(업무지원직(완화의료)) 및 계약직(기술직(건축)_ 보건직(보건의료정보관리사_ 사회복지사)) 채용 공고,2026.06.09,2026.06.23,마감,의료보건,False,전문학사,0,0,요양보호사,보건행정학과,,,무관
820,한국보훈복지의료공단,[광주보훈병원] 청년인턴(체험형) 채용 공고,2026.06.08,2026.06.18,마감,기타,True,고졸,0,0,,전공무관,,,무관
821,한국수산자원공단,한국수산자원공단 2026년 개방직위(서해·남해본부장) 공개 모집(재공고),2026.06.08,2026.06.18,마감,기타,False,학력무관,12,36,,전공무관,,,필요
822,한전KDN,한전KDN(주) 원전인프라부 프로젝트계약근로자 채용공고,2026.06.08,2026.06.22,마감,기타,False,전문학사,12,36,,전공무관,,,무관
823,대한적십자사,(수정) 2026년 대한적십자사 본사 국제남북사업본부 남북교류팀 비정규직(기간제) 채용공고,2026.06.08,2026.06.24,마감,기타,False,학력무관,12,36,,전공무관,,,무관
824,학교법인한국폴리텍,한국폴리텍대학 원주캠퍼스 청년인턴(장애) 채용 재공고,2026.06.08,2026.06.15,마감,기타,True,학력무관,0,0,,전공무관,,,무관
825,학교법인한국폴리텍,한국폴리텍대학 원주캠퍼스 업무직(대학운영직_경비원) 채용 재공고,2026.06.08,2026.06.15,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
826,과학기술정책연구원,과학기술정책연구원 3차 전문연구직(계약직) 채용,2026.06.08,2026.06.23,마감,연구전문,False,석사,0,0,,관련 전공(공고별 상이),,,무관
827,국립중앙의료원,계약직 연구원(전남응급의료지원센터) 채용 공고,2026.06.08,2026.06.23,마감,연구전문,False,학사,36,72,,관련 전공(공고별 상이),OPIc,800,필요
828,근로복지공단,[태백병원] 기간제(약사) 채용 공고,2026.06.08,2026.06.15,마감,의료보건,False,학사,12,36,약사,전공무관,,,무관
829,국립중앙의료원,계약직 간호사 또는 보건의료정보관리사(강원응급의료지원센터) 채용 공고,2026.06.08,2026.06.23,마감,의료보건,False,전문학사,12,36,,임상병리학과,,,무관
830,근로복지공단,[안산병원] 기간제(약사) 채용 공고,2026.06.08,2026.06.15,마감,의료보건,False,전문학사,12,36,"요양보호사,임상병리사",전공무관,,,무관
831,근로복지공단,[순천병원] 기간제 의사(응급의학과) 채용 공고,2026.06.08,2026.06.15,마감,의료보건,False,학사,0,0,간호사,간호학과,,,무관
832,한국문화예술위원회,2026년 한국문화예술위원회 신입사원(무대_ 음향_ 조명/채용형 인턴) 채용,2026.06.08,2026.06.22,마감,사무행정,True,학사,0,0,,전공무관,,,무관
833,한국해양수산연수원,(수정) 한국해양수산연수원 2026년도 제2차 정규직 직원채용 공고,2026.06.08,2026.06.22,마감,기타,False,전문학사,0,0,,전공무관,,,무관
834,한국국제협력단,2026년도 한국국제협력단 일반직 및 공무직 채용 공고,2026.06.08,2026.06.23,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
835,한국여성인권진흥원,2026년 한국여성인권진흥원 제4차 채용 공고,2026.06.08,2026.06.22,마감,기타,False,고졸,0,0,,전공무관,,,무관
836,한국장애인개발원,[제2026-68호] 2026년도 제4차 충청북도장애아동·발달장애인지원센터 기간제 계약직 채용 공고,2026.06.08,2026.06.22,마감,상담복지,False,전문학사,12,36,청소년상담사,심리학과,,,무관
837,한국토지주택공사,한국토지주택공사 인천지역본부 기간제근로자(전세사기 피해자 지원 업무보조 외) 채용공고,2026.06.08,2026.06.23,마감,기타,False,고졸,36,60,,전공무관,OPIc,750,무관
838,한국화학연구원,한국화학연구원 2026년 상반기 정직원(경영행정 분야) 채용 공고,2026.06.08,2026.06.23,마감,연구전문,False,석사,0,0,,관련 전공(공고별 상이),TOEFL,750,무관
839,한전KDN,한전KDN(주) 경남사업처 AMI 통신망 보강공사 비정규직 모집공고,2026.06.08,2026.06.23,마감,기타,False,전문학사,12,36,,전공무관,,,무관
840,한국산업안전보건공단,[건설업] '26년도 안전한 일터 지킴이 채용공고,2026.06.08,2026.06.18,마감,기술설비,False,전문학사,12,36,정보통신기사,전기공학과,TOEIC,800,필요
841,동남권원자력의학원,(수정) [직원채용] 별정직 약무직(약제팀 약사) 공개 채용,2026.06.08,2026.07.13,진행중,의료보건,False,학사,0,0,간호사,전공무관,TOEIC Speaking,800,무관
842,한국도로공사,한국도로공사 수원지사 기간제근로자(안전순찰원) 채용공고,2026.06.08,2026.06.14,마감,기술설비,False,학사,0,0,,기계공학과,,,무관
843,부산대학교치과병원,부산대학교치과병원 계약직(행정직_ 원무직) 직원 모집 공고,2026.06.08,2026.06.22,마감,의료보건,False,전문학사,0,0,,전공무관,,,무관
844,국립공원공단,[경주] 2026년 경주국립공원 기간제(연구복원-산사태모니터링) 직원 채용,2026.06.08,2026.06.22,마감,기타,False,고졸,36,60,,전공무관,,,무관
845,학교법인한국폴리텍,(수정) 한국폴리텍대학 바이오캠퍼스  업무직(대학운영직_경비원) 채용 공고,2026.06.08,2026.06.15,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
846,국립공원공단,[치악산] 치악산국립공원사무소 기간제(수익시설) 직원 채용,2026.06.08,2026.06.22,마감,기술설비,False,고졸,36,60,토목기사,전공무관,,,무관
847,한국도로공사서비스(주),한국도로공사서비스(주) 2026년 교통방송센터 기간제근로자 채용 공고,2026.06.08,2026.06.22,마감,기타,False,전문학사,0,0,,전공무관,,,무관
848,한국농어촌공사,한국농어촌공사 영광지사 계약직(휴직자 대체인력) 채용 공고,2026.06.08,2026.06.23,마감,기타,False,전문학사,0,0,,전공무관,,,무관
849,한국농어촌공사,한국농어촌공사 함평지사 계약직(휴직자 대체인력) 채용 공고,2026.06.08,2026.06.23,마감,기타,False,학력무관,0,0,,전공무관,,,무관
850,한국농어촌공사,한국농어촌공사 강진지사 계약직(휴직자 대체인력) 채용 공고,2026.06.08,2026.06.23,마감,기타,False,학력무관,0,0,,전공무관,,,필요
851,한국도로교통공단,한국도로교통공단 방송위원 공개 모집(4개 직위),2026.06.08,2026.06.19,마감,기타,False,학력무관,0,0,,전공무관,,,무관
852,한국농어촌공사,한국농어촌공사 나주지사 계약직(휴직자 대체인력) 채용 공고,2026.06.08,2026.06.23,마감,기타,False,학력무관,0,0,,전공무관,,,무관
853,분당서울대학교병원,분당서울대학교병원 신입(업무지원직) 직원 채용 공고,2026.06.08,2026.06.18,마감,기타,False,고졸,0,0,,전공무관,,,무관
854,한국도로공사서비스(주),한국도로공사서비스(주) 2026년 기간제근로자 채용 공고,2026.06.08,2026.06.22,마감,기타,False,학력무관,0,0,,전공무관,,,무관
855,분당서울대학교병원,분당서울대학교병원 신입(업무지원직_미화) 직원 채용 공고,2026.06.08,2026.06.18,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
856,분당서울대학교병원,분당서울대학교병원 신입(업무지원직 장애인) 직원 채용 공고,2026.06.08,2026.06.18,마감,기타,False,학력무관,0,0,,전공무관,,,무관
857,한국산업안전보건공단,[제조업] '26년도 안전한 일터 지킴이 채용공고,2026.06.08,2026.06.18,마감,기술설비,False,전문학사,36,60,"건축기사,기계정비산업기사",전기공학과,,,무관
858,한국장애인고용공단,[한국장애인고용공단 경기남부직업능력개발원] 특정업무직(운영지원직) 미화원 채용,2026.06.08,2026.06.18,마감,공무기능,False,학력무관,0,0,지게차운전기능사,전공무관,,,무관
859,한전KPS(주),한전KPS(주)새울1사업처 새울1호기 제6차 OH공사 정비보조원 및 안전순찰요원 2차 채용공고,2026.06.08,2026.06.10,마감,기술설비,False,학사,0,0,산업안전기사,토목공학과,,,무관
860,한국농업기술진흥원,2026년도 한국농업기술진흥원 농업자원분석분야 제2차 기간제근로자(일반계약직) 채용 공고,2026.06.08,2026.06.19,마감,기타,False,학력무관,12,36,,전공무관,,,무관
861,한국보훈복지의료공단,[본사] 한국보훈복지의료공단 부산보훈병원장(별정직) 공개모집 공고,2026.06.08,2026.06.22,마감,상담복지,False,학력무관,0,0,사회복지사 2급,사회복지학과,,,무관
862,학교법인한국폴리텍,2026년도 산학협력중점교수 채용 공고(반도체융합캠퍼스),2026.06.08,2026.06.18,마감,교육교원,False,석사,36,72,,해당 교과 전공,,,필요
