claim_id,analysis_version,output_id,claim_type,requirement_kind,scope_level,scope_id,claim_text,structured_slots,confidence,confidence_components,verification_status
claim_demo_game_client_000013,an_demo_game_client,out_demo_game_client_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 완성 속도 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_unity-csharp"", ""cluster_id"": ""startup"", ""baseline"": ""완성한 빌드"", ""deviation"": ""짧은 주기로 콘텐츠를 내는 속도까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000014,an_demo_game_client,out_demo_game_client_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 보상 정합성 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_net-sync"", ""cluster_id"": ""startup"", ""baseline"": ""서버 상태 동기화 이해"", ""deviation"": ""동기화 실패가 보상 오류가 되는 설계까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000015,an_demo_game_client,out_demo_game_client_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 은 입력 지연 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_net-sync"", ""cluster_id"": ""b2b_saas"", ""baseline"": ""서버 상태 동기화 이해"", ""deviation"": ""지연 보상 구현과 체감 지연 측정까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000016,an_demo_game_client,out_demo_game_client_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 은 렌더링 경로 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_graphics-opt"", ""cluster_id"": ""b2b_saas"", ""baseline"": ""프레임 예산 관리"", ""deviation"": ""디코딩·표시 경로의 최적화까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000017,an_demo_game_client,out_demo_game_client_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 앱 내 콘텐츠 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_unity-csharp"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""완성한 빌드"", ""deviation"": ""금융 앱에 얹히는 콘텐츠 개발까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000018,an_demo_game_client,out_demo_game_client_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 이벤트 상태 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_net-sync"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""서버 상태 동기화 이해"", ""deviation"": ""이벤트 진행 상태의 서버 동기화까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000019,an_demo_game_client,out_demo_game_client_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 고정 하드웨어 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_graphics-opt"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""프레임 예산 관리"", ""deviation"": ""현장 장비에 맞춘 LOD·컬링 설계까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000020,an_demo_game_client,out_demo_game_client_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 3D 수학 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_game-math"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""벡터·쿼터니언 기초"", ""deviation"": ""좌표계 변환을 실무에서 다루는 수준까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000021,an_demo_game_client,out_demo_game_client_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 제품 범위 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_unity-csharp"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""완성한 빌드"", ""deviation"": ""상용 제품 개발 경력까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000022,an_demo_game_client,out_demo_game_client_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 넷코드 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_net-sync"", ""cluster_id"": ""game"", ""baseline"": ""서버 상태 동기화 이해"", ""deviation"": ""예측·보정과 지연 보상 구현까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000023,an_demo_game_client,out_demo_game_client_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 성능 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_graphics-opt"", ""cluster_id"": ""game"", ""baseline"": ""프레임 예산 관리"", ""deviation"": ""병목 계측과 개선안 제안까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000024,an_demo_game_client,out_demo_game_client_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 엔진 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_unreal-cpp"", ""cluster_id"": ""game"", ""baseline"": ""엔진 구현 기본기"", ""deviation"": ""C++ 로 게임플레이 프레임워크 다루기까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000025,an_demo_game_client,out_demo_game_client_strat_overall,strategy,\N,overall,game_client,Unity 로 완성한 플레이 빌드 은 게임 클라이언트 지원 준비에서 우선순위가 높다.,"{""concept_id"": ""cc_game_client_unity-build"", ""channels"": [""portfolio""]}",0.75000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_game_client_000026,an_demo_game_client,out_demo_game_client_strat_overall,strategy,\N,overall,game_client,2인 동기화 데모 은 게임 클라이언트 지원 준비에서 우선순위가 높다.,"{""concept_id"": ""cc_game_client_netsync-demo"", ""channels"": [""portfolio"", ""interview""]}",0.75000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
